task,variant,signal,scene_normalised,n_frames,n_scenes,eta_10,reduction_frac_10,tie_frac_10,eta_10_lo,eta_10_hi,eta_10_boot_dropped,eta_20,reduction_frac_20,tie_frac_20,eta_20_lo,eta_20_hi,eta_20_boot_dropped,eta_30,reduction_frac_30,tie_frac_30,eta_30_lo,eta_30_hi,eta_30_boot_dropped,eta_50,reduction_frac_50,tie_frac_50,eta_50_lo,eta_50_hi,eta_50_boot_dropped,spearman_vs_dJ,kendall_vs_dJ,inversion_rate_vs_dJ,top10_overlap_vs_dJ,top20_overlap_vs_dJ
longitudinal,mono,criticality [scene-z],True,3376,85,0.057712793612089905,0.016343683709233076,0.0029585798816568047,-0.023840920555872884,0.15463210149355447,0.0,0.15777263206753814,0.0446796253499133,0.0014814814814814814,0.011931162582806156,0.309773780757994,0.0,0.20639151404941605,0.0584480045891724,0.0009871668311944718,0.05075694096942367,0.40249202780386434,0.0,0.5045898048142432,0.142894766595739,0.0005924170616113745,0.21660228991513295,0.6351068541413584,0.0,0.020925158771078475,0.017534337829253996,0.48206046141607,0.11242603550295859,0.22518518518518518
longitudinal,mono,perception_oracle_dE [scene-z],True,3376,85,0.07948779025417126,0.02251014413531853,0.014792899408284023,-0.00300330101004601,0.15690514971641087,0.0,0.1285131387477821,0.03639363060973955,0.008888888888888889,0.019705726155648348,0.25033432444952924,0.0,0.17071873699117376,0.04834583228421291,0.007897334649555774,0.04571980588537314,0.329423179125568,0.0,0.18746736017604668,0.053088874212464804,0.01066350710900474,-0.0007258627288807334,0.3964180580713687,0.0,-0.010881720524463772,-0.008529877973091009,0.5100655056718325,0.12130177514792899,0.23555555555555555
longitudinal,mono,best_dE_metric (E6_risk_weighted) [scene-z],True,3376,85,0.21241213249220997,0.060152983284613444,0.0029585798816568047,0.0750595428854638,0.36228997533602836,0.0,0.21319346939120923,0.06037425004971632,0.0044444444444444444,0.04625770165865419,0.39351516120480085,0.0,0.21033903574792776,0.05956590310071308,0.0009871668311944718,0.04558634839850295,0.3766551256337897,0.0,0.2614537409547242,0.07404107441897632,0.012440758293838863,0.09349957719642697,0.4571526590285764,0.0,0.0014628555194920575,0.001108871264811995,0.49772071265054246,0.16568047337278108,0.2725925925925926
longitudinal,mono,multimetric_dE_oracle [scene-z],True,3376,85,0.17253826723640536,0.048861104981412905,0.0029585798816568047,0.07966412278442962,0.3439033341369614,0.0,0.2861158765770769,0.08102514361713598,0.002962962962962963,0.11012860309620275,0.41191995271653914,0.0,0.31536887271607267,0.08930929842095073,0.0009871668311944718,0.1409174913624053,0.4551618359001215,0.0,0.4062514730064638,0.11504633835359485,0.0017772511848341231,0.21457341064679533,0.5452639317354128,0.0,0.016848654458207317,0.013279210064482749,0.48662729423929685,0.16272189349112426,0.22814814814814816
longitudinal,mono,PKL_gain [scene-z],True,3376,85,0.165727387396415,0.046932332192582325,0.0029585798816568047,0.07611477192885152,0.2569126456078799,0.0,0.1907749495606634,0.05402555031768922,0.0014814814814814814,0.08152067371021299,0.3035800591187539,0.0,0.40773154585221455,0.11546548012344512,0.0009871668311944718,0.24207429342512268,0.5463891503374443,0.0,0.5175098066969673,0.14655358141092936,0.002369668246445498,0.35513057586689306,0.626181800147785,0.0,0.05114298968276815,0.040774929296341994,0.4605650616792678,0.14497041420118342,0.19703703703703704
longitudinal,mono,TIP_gain [scene-z],True,3376,85,0.17311461430999922,0.04902432068607751,0.0029585798816568047,0.08013219929783222,0.24550102956943262,0.0,0.3180433738922668,0.09006669030181319,0.007407407407407408,0.13861655106701043,0.4827553466366901,0.0,0.35246272473277696,0.09981390488642448,0.0009871668311944718,0.17902189748824246,0.5116968961946949,0.0,0.45852256000561453,0.12984898538527417,0.0005924170616113745,0.2954782738560527,0.5802728190724994,0.0,0.0219874115405926,0.017255692619900082,0.483831811036157,0.14792899408284024,0.20592592592592593
lateral,mono,random,False,3376,85,-0.057274144573256525,-0.004854146016329767,,-0.2822967389521398,0.16219878747425867,0.0,-0.07049724956587201,-0.00597484162691748,,-0.44241069605759653,0.20452150345457568,0.0,-0.11196015387423107,-0.009488940235870998,,-0.5319907482208699,0.23506281543861524,0.0,-0.166349803043278,-0.014098617094611575,,-0.867326501342764,0.2529260890514426,0.0,,,,,
lateral,mono,uncertainty,False,3376,85,0.17620162810150464,0.014933587179565033,0.0029585798816568047,-0.027897519183185823,0.38458416323398253,0.0,0.26488298171438035,0.02244958314196786,0.0014814814814814814,-0.07665430798229227,0.49935555703628143,0.0,0.1274889739135233,0.01080505172900065,0.0009871668311944718,-0.3247757382755458,0.3967925865962614,0.0,-0.04839099775214686,-0.004101274156340497,0.0005924170616113745,-0.9254003116613982,0.3384597001260494,0.0,0.0331598969645249,0.027389890195824593,0.4327691584391161,0.05029585798816568,0.10518518518518519
lateral,mono,criticality,False,3376,85,-0.14597318412641294,-0.012371640912277536,0.0029585798816568047,-0.8631307562759225,0.20494614941309283,0.0,-0.1775090848504068,-0.015044397843198588,0.0014814814814814814,-1.0633246270843348,0.24695189839809958,0.0,-0.32919513069718914,-0.027900219971422606,0.0009871668311944718,-1.1625725571676733,0.20823865534988925,0.0,-0.25707770044429673,-0.021788063441135853,0.0005924170616113745,-1.3783057122255595,0.27569951123911846,0.0,-0.006429793726860322,-0.0052664913155894,0.5182547756301571,0.11242603550295859,0.18666666666666668
lateral,mono,perception_oracle_dE,False,3376,85,0.1911265359670114,0.016198515405018914,0.03550295857988166,0.0,0.40831320699617585,0.0,0.3087401419470423,0.02616660172368786,0.5170370370370371,0.04236418332869488,0.547200357943163,0.0,0.08145508868083835,0.0069035495366351445,0.3168805528134255,-0.4955068261427861,0.3994032546714871,0.0,-0.26909630619880615,-0.022806674328819564,0.09774881516587677,-1.39378254411916,0.2719939611707842,0.0,-0.008335433023372972,-0.00770891028509043,0.51639482091811,0.10946745562130178,0.1511111111111111
lateral,mono,best_dE_metric (E4_localization),False,3376,85,0.23149233735381464,0.019619631433161252,0.0029585798816568047,0.0,0.5039711166582063,0.0,0.42307563214351285,0.03585685844244922,0.0014814814814814814,-0.023197396493602227,0.6081801879485423,0.0,-0.09444685026656861,-0.008004638138068846,0.0009871668311944718,-0.7985442939349581,0.31844788691205606,0.0,-0.33032386128191243,-0.02799588308629176,0.0005924170616113745,-1.5875598076499284,0.19958079450693347,0.0,-0.011562662536089213,-0.009621707557550138,0.523302879611426,0.07396449704142012,0.14074074074074075
lateral,mono,multimetric_dE_oracle,False,3376,85,0.11715684715734406,0.00992937471439989,0.0029585798816568047,0.00539798867017378,0.2475716769127127,0.0,0.29158981841757103,0.0247130632158736,0.0014814814814814814,0.061630765245186535,0.46860812312123246,0.0,0.34875756351580633,0.029558191575254283,0.0009871668311944718,0.09388683747291988,0.5782415304948821,0.0,0.38203982887172117,0.03237895785636747,0.002962085308056872,0.07449579197951267,0.6130105846562812,0.0,0.05806549504628072,0.04715987137217006,0.37936112369732666,0.09467455621301775,0.1837037037037037
lateral,mono,PKL_gain,False,3376,85,-0.1724182492015755,-0.014612935099081013,0.0029585798816568047,-0.6845594199763073,0.11557444369245,0.0,-0.1609847001819291,-0.013643909427204932,0.0014814814814814814,-0.6807010614738627,0.17202044517781664,0.0,-0.058082759005106545,-0.0049226783803197885,0.0009871668311944718,-0.5984594972578128,0.27002496796015896,0.0,-0.0952986412525888,-0.008076829837348561,0.19075829383886256,-0.7289083696539314,0.27836791144279555,0.0,-0.001974892432792862,-0.0016326020264873905,0.5083477259643063,0.10650887573964497,0.21333333333333335
lateral,mono,TIP_gain,False,3376,85,-0.17813502371140033,-0.01509744793501919,0.0029585798816568047,-0.6100303592087913,0.17039605557602328,0.0,-0.08666663155422419,-0.007345242560010129,0.0014814814814814814,-0.6612793190570284,0.1986661002833484,0.0,0.047640539132589484,0.004037670662203883,0.0009871668311944718,-0.5168337612844142,0.3958475339333789,0.0,0.058195544574658475,0.0049322372768728345,0.1877962085308057,-0.5552086395768581,0.43594428397299684,0.0,0.0026759265633882257,0.0022557142739378826,0.49816933638443933,0.10355029585798817,0.2162962962962963
lateral,mono,decision_oracle_dJ,False,3376,85,1.0,0.08475283310641275,0.8875739644970414,1.0,1.0,0.0,1.0,0.08475283310641275,0.9437037037037037,1.0,1.0,0.0,1.0,0.08475283310641275,0.9624876604146101,1.0,1.0,0.0,1.0,0.08475283310641275,0.9774881516587678,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
lateral,mono,uncertainty [scene-z],True,3376,85,0.05527081981763346,0.0046843585676585,0.0029585798816568047,-0.29553740223092834,0.22150778996204484,0.0,0.027231241277877873,0.0023079248473044413,0.0014814814814814814,-0.5442036329231571,0.3728707090611632,0.0,-0.04057454982286594,-0.0034388080495051858,0.0009871668311944718,-0.8070672343278534,0.3550735460010926,0.0,0.03673990130914669,0.0031138107240001856,0.0005924170616113745,-0.6797659340005727,0.4705272750160702,0.0,0.022653146740318746,0.018408179805227434,0.4557887290733318,0.09171597633136094,0.1985185185185185
lateral,mono,criticality [scene-z],True,3376,85,-0.1537742993392979,-0.013032807527959073,0.0029585798816568047,-0.7917871421691438,0.23029785413692025,0.0,-0.21923855263452363,-0.01858108846192527,0.0014814814814814814,-1.002281245632022,0.20872980963626583,0.0,-0.12984999978343872,-0.011005155360513514,0.0009871668311944718,-0.9935327519669794,0.3101587905699781,0.0,-0.2663106110891306,-0.022570578776103883,0.0005924170616113745,-1.3670373087725876,0.27647253597679455,0.0,-0.005601096830820193,-0.004510630604713595,0.511712947091761,0.1242603550295858,0.2
lateral,mono,perception_oracle_dE [scene-z],True,3376,85,0.048555553039459125,0.004115220683142852,0.014792899408284023,-0.33708317552050254,0.3819261941958057,0.0,-0.13594395402122925,-0.011521635246987093,0.008888888888888889,-1.0558427366671896,0.2980235873348679,0.0,-0.16944909806303546,-0.014361291128168615,0.007897334649555774,-1.2838347945336142,0.3205173229749515,0.0,-0.24292012932708412,-0.020588169179046562,0.01066350710900474,-1.3602747542226354,0.28210399164499517,0.0,-0.02129872642089457,-0.01737658986277096,0.5490547041056046,0.10650887573964497,0.20296296296296296
lateral,mono,best_dE_metric (E4_localization) [scene-z],True,3376,85,-0.01711600511289819,-0.001450629924781968,0.0029585798816568047,-0.4569292303790529,0.36166821507267166,0.0,-0.12451040500158285,-0.010552609575111012,0.0014814814814814814,-1.0736510142255304,0.3559469563840547,0.0,-0.2990264168222526,-0.025343335999344994,0.0009871668311944718,-1.3654654569674127,0.20944326981232445,0.0,-0.2314865803074377,-0.01961914350717048,0.0005924170616113745,-1.3680482398754281,0.2927421793299575,0.0,-0.019176439521343902,-0.015653593753189275,0.5407943872354871,0.10946745562130178,0.20592592592592593
lateral,mono,multimetric_dE_oracle [scene-z],True,3376,85,0.21155497528004294,0.017929883512740757,0.0029585798816568047,0.05606909710442624,0.41280925881718233,0.0,0.29730659292739586,0.02519757605181178,0.0014814814814814814,0.09525904105645032,0.4761996706856452,0.0,0.34875756351580633,0.029558191575254283,0.0009871668311944718,0.09388683747291988,0.5782415304948821,0.0,0.377341436064924,0.03198075575494462,0.0035545023696682463,0.11607737087226006,0.5829170636943236,0.0,0.05996591087426846,0.04872982854182608,0.3912592250922509,0.10650887573964497,0.1925925925925926
lateral,mono,PKL_gain [scene-z],True,3376,85,-0.20410101547370918,-0.017298139301292644,0.0029585798816568047,-0.6176278409738638,0.06125121959877277,0.0,-0.2353027688096356,-0.019942576294399873,0.0014814814814814814,-0.7863677251953904,0.14527680742246893,0.0,-0.18385179822122352,-0.015581960770957231,0.0009871668311944718,-0.7299865952594549,0.19813517216860338,0.0,-0.1251594525151417,-0.0106076181907058,0.002369668246445498,-0.7601081029778449,0.2584908800427998,0.0,-0.008573574020062582,-0.0069650178080032585,0.5114817776762253,0.08579881656804733,0.18814814814814815
lateral,mono,TIP_gain [scene-z],True,3376,85,-0.13240082763281144,-0.011221345247514591,0.0029585798816568047,-0.6916196829314516,0.19220080792030425,0.0,-0.13240082763281308,-0.011221345247514728,0.007407407407407408,-0.675713608283158,0.24291218127589256,0.0,0.016269628039171393,0.0013788970699073065,0.0009871668311944718,-0.5725944095169117,0.38919461247157844,0.0,0.02849868007595406,0.002415343876230385,0.0005924170616113745,-0.6191162536106328,0.351693011086439,0.0,-0.00020689864245320162,-0.00014833705594705817,0.5015544041450777,0.09467455621301775,0.2074074074074074
plannerC_path_dev,mono,random,False,3376,85,0.008248125759905443,0.0006998754240891111,,-0.07322879641617894,0.08621808230389617,0.0,0.013937881775829473,0.001410090766411052,,-0.07880299921989059,0.10511750375683088,0.0,0.017613633630035763,0.0018720963844153088,,-0.0903513350090248,0.13133575809874085,0.0,0.0331838746243696,0.0035272336153273133,,-0.12876035821910542,0.19104636701549776,0.0,,,,,
plannerC_path_dev,mono,uncertainty,False,3376,85,-0.09839275129778723,-0.008348886831548835,0.0029585798816568047,-0.22240017138246473,0.01658185032429113,0.0,-0.03144523058299309,-0.0031813033003077087,0.0014814814814814814,-0.18200782181553096,0.0659179294839418,0.0,-0.032118575188111835,-0.003413779901706365,0.0009871668311944718,-0.18379835245007667,0.0854380495392043,0.0,0.02495394688745882,0.0026524449387805397,0.0005924170616113745,-0.17584882043556752,0.17417113998911563,0.0,-0.005470467772278105,-0.003912652305504519,0.5025136167089201,0.16272189349112426,0.30074074074074075
plannerC_path_dev,mono,criticality,False,3376,85,0.03232761099755401,0.0027430838368982754,0.0029585798816568047,-0.10447024206466093,0.16776135438569764,0.0,0.10773511515204652,0.010899525016604707,0.0014814814814814814,-0.02689264550850336,0.24746757456938243,0.0,0.15256718873862452,0.01621587506685337,0.0009871668311944718,-0.021438127739474646,0.32692844978898455,0.0,0.15608485426171353,0.016590821627293303,0.0005924170616113745,-0.0788105639350145,0.3273081634262068,0.0,0.041114967065382924,0.029756294416241693,0.4836254236366602,0.1893491124260355,0.3244444444444444
plannerC_path_dev,mono,perception_oracle_dE,False,3376,85,-0.024189499891002778,-0.0020525434489632663,0.03550295857988166,-0.1866140500101922,0.10524882212189433,0.0,-0.006793726141413429,-0.0006873189667991962,0.5170370370370371,-0.2165899229240255,0.15040868009329603,0.0,0.029545695139905813,0.003140316768717888,0.3168805528134255,-0.20210643892800892,0.2013207087027924,0.0,0.10034582727446169,0.010666119587505329,0.09774881516587677,-0.17119292770809885,0.2967761521723591,0.0,0.040482991518636595,0.03332761885624451,0.4786925499546271,0.15384615384615385,0.2725925925925926
plannerC_path_dev,mono,best_dE_metric (E6_risk_weighted),False,3376,85,0.1543670629863914,0.013098456160570203,0.0029585798816568047,-0.08474497918059355,0.33462414930413054,0.0,0.10191000179490235,0.010310200276280754,0.0014814814814814814,-0.15659032317667754,0.3073806946346828,0.0,0.09284747689858495,0.009868459254626377,0.0009871668311944718,-0.15749210707557534,0.30110504974642194,0.0,0.11850030587286346,0.012595824539259122,0.1362559241706161,-0.1476573347247054,0.32403959084336237,0.0,0.05479896113944011,0.04355430425850015,0.47233365170327923,0.22485207100591717,0.30518518518518517
plannerC_path_dev,mono,multimetric_dE_oracle,False,3376,85,0.013154085400683113,0.001116159157400265,0.0029585798816568047,-0.10260029755652786,0.12109103527791525,0.0,0.06228153576726124,0.006301001824797601,0.0014814814814814814,-0.06960051220404091,0.17800974808656841,0.0,0.0175844173222671,0.0018689910771693124,0.0009871668311944718,-0.1434129309886504,0.1469982184849041,0.0,0.030969273487456116,0.003291835679941951,0.0005924170616113745,-0.17578899199062062,0.1752165588263944,0.0,0.017342740233854962,0.011429981026717167,0.49409077485882347,0.14792899408284024,0.277037037037037
plannerC_path_dev,mono,PKL_gain,False,3376,85,0.7844133141991617,0.06655955751850433,0.0029585798816568047,0.6915714752589627,0.8368644396467514,0.0,0.8077494656834934,0.08171973915785137,0.0014814814814814814,0.7525135782476114,0.8510657391276223,0.0,0.8307379918137652,0.08829646531417189,0.0009871668311944718,0.7804030656838158,0.8734297875369473,0.0,0.8417376405844212,0.08947132710582538,0.19075829383886256,0.7865527378115486,0.8869380822514412,0.0,0.6961777738147836,0.5684746196653582,0.19707126350784676,0.6272189349112426,0.68
plannerC_path_dev,mono,TIP_gain,False,3376,85,0.7654452716503762,0.06495006862255377,0.0029585798816568047,0.6991095985121912,0.8261015897391706,0.0,0.7747804040247229,0.07838427038505055,0.0014814814814814814,0.7111407703516645,0.8283076879189536,0.0,0.7888778524917361,0.0838472859385854,0.0009871668311944718,0.7306186853295134,0.839848265536045,0.0,0.8053463082978249,0.08560316125717662,0.1877962085308057,0.7521609476070841,0.8527635019950273,0.0,0.6352920816019108,0.514068149039815,0.22509998670871545,0.6124260355029586,0.6488888888888888
plannerC_path_dev,mono,decision_oracle_dJ,False,3376,85,1.0,0.08485266161813888,0.01775147928994083,1.0,1.0,0.0,1.0,0.10116966043264737,0.013333333333333334,1.0,1.0,0.0,1.0,0.10628677896552273,0.0009871668311944718,1.0,1.0,0.0,1.0,0.10629360360278667,0.384478672985782,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
plannerC_path_dev,mono,uncertainty [scene-z],True,3376,85,-0.08271003028926138,-0.007018166212560714,0.0029585798816568047,-0.19974474416245486,0.011900267424635869,0.0,-0.08932950907028415,-0.009037436099255742,0.0014814814814814814,-0.22743624825328715,0.005489922912552195,0.0,-0.087972358134543,-0.009350298584121976,0.0009871668311944718,-0.25031502946946077,0.015049663499110725,0.0,-0.026663523522741473,-0.00283416199997986,0.0005924170616113745,-0.24946780141270647,0.14082200370060266,0.0,-0.041431351276817845,-0.029273730949378997,0.5157124927592199,0.12721893491124261,0.26222222222222225
plannerC_path_dev,mono,criticality [scene-z],True,3376,85,0.01953042867583626,0.0016572088556879305,0.0029585798816568047,-0.07585153078582971,0.08739093874689266,0.0,0.07999586775752508,0.008093154777043777,0.0014814814814814814,-0.01706895678460729,0.16211452151727393,0.0,0.03962689451339126,0.004211814978234902,0.0009871668311944718,-0.0976160618518639,0.1708128378540242,0.0,0.05485988423030367,0.005831254788070665,0.0005924170616113745,-0.15129198811706845,0.24143648606190465,0.0,-0.0015115302027107957,-0.000979785143322905,0.5016034642074176,0.15976331360946747,0.2740740740740741
plannerC_path_dev,mono,perception_oracle_dE [scene-z],True,3376,85,0.03606273580379758,0.003060019118183978,0.014792899408284023,-0.0718751083937415,0.12851406250946526,0.0,0.07131787173903792,0.007215204866617564,0.008888888888888889,-0.0979485804925049,0.21589702434566072,0.0,0.12775566023659699,0.013578737621161605,0.007897334649555774,-0.1045469726802993,0.30880281204193044,0.0,0.07614865835657718,0.008094115306238043,0.01066350710900474,-0.18407025183912837,0.27726309633204643,0.0,0.03355603440883335,0.023651694165883197,0.48526978624371975,0.1390532544378698,0.2814814814814815
plannerC_path_dev,mono,best_dE_metric (E6_risk_weighted) [scene-z],True,3376,85,0.12537306255082692,0.010638238052655076,0.0029585798816568047,-0.06422393972270947,0.32294644567760766,0.0,0.06141617488628427,0.006213453558317465,0.0044444444444444444,-0.17998422317244123,0.2655663895646187,0.0,0.09265871912096765,0.009848396798438743,0.0009871668311944718,-0.1395558765901039,0.3026285528284784,0.0,0.04937137489920367,0.005247861352860527,0.012440758293838863,-0.1864636853637839,0.2753167883798124,0.0,0.011872986946072915,0.008705410098638148,0.49532093254268705,0.1952662721893491,0.2740740740740741
plannerC_path_dev,mono,multimetric_dE_oracle [scene-z],True,3376,85,0.036218081028302124,0.003073200573952856,0.0029585798816568047,-0.0829945222769439,0.1294506791021415,0.0,0.07719606681816718,0.00780989986672993,0.0014814814814814814,-0.05416343441177705,0.20342044322380545,0.0,0.08474433590808704,0.009007202499242858,0.008884501480750246,-0.08504129500961088,0.21173047941201487,0.0,0.038872842676351084,0.0041319345303535504,0.0005924170616113745,-0.2099147632981474,0.20446159270155104,0.0,0.022510472732706305,0.015527681482528144,0.49086451955705296,0.15384615384615385,0.2637037037037037
plannerC_path_dev,mono,PKL_gain [scene-z],True,3376,85,0.7415086853724863,0.06291898556682259,0.0029585798816568047,0.6771368617695275,0.797691102410584,0.0,0.7509649887096912,0.07597487290456632,0.0014814814814814814,0.6800257682764047,0.8047769263036406,0.0,0.7548627870635419,0.08023193419792113,0.0009871668311944718,0.7046315105908217,0.8073813445899455,0.0,0.7823987451435617,0.08316398207560745,0.002369668246445498,0.7358572874811585,0.8281837725890707,0.0,0.5995056208459463,0.4619929352093376,0.2478681034430658,0.591715976331361,0.6133333333333333
plannerC_path_dev,mono,TIP_gain [scene-z],True,3376,85,0.6914327905088837,0.05866991260473582,0.0029585798816568047,0.6196141761725662,0.763984504096265,0.0,0.7320818491772105,0.07406447209016295,0.007407407407407408,0.666285089551342,0.7876707288873454,0.0,0.7263016736891887,0.07719626545369201,0.0009871668311944718,0.6648183133292453,0.7867240643263983,0.0,0.7658321710935408,0.08140306122047831,0.0005924170616113745,0.6964670917484864,0.8162479593640936,0.0,0.563611188793681,0.43166198461159383,0.26402739941166165,0.5266272189349113,0.605925925925926
plannerC_ade_truth,mono,random,False,2655,85,0.025902713388674715,0.0011946813818655994,,-0.03203705002721665,0.10477847724529249,0.0,0.04517136365335932,0.002400003458999562,,-0.03204932340004707,0.14793094315294114,0.0,0.08138925236612622,0.004502172802945189,,-0.02562604722015485,0.20825853412901704,0.0,0.15427487567827214,0.008534911137324288,,-0.016510785439304426,0.27132573935729914,0.0,,,,,
plannerC_ade_truth,mono,uncertainty,False,2655,85,0.0069944527900845975,0.00032259718892251147,0.0037593984962406013,-0.09155424600032577,0.11605412106307127,0.0,0.06681905993184252,0.003550169000744677,0.0018832391713747645,-0.059490306464900854,0.1646685454869883,0.0,0.07294686799300687,0.0040351692095753275,0.001256281407035176,-0.08620777318798015,0.16465337080187767,0.0,0.06845268362464192,0.0037869910397210285,0.0007530120481927711,-0.1736621729175357,0.20122317188816802,0.0,-0.004662718058819062,-0.00461986009992168,0.5022781239829803,0.16917293233082706,0.3163841807909605
