track,unit,roll,pitch,yaw,tx,ty,tz
nuScenes,scene-0009,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0010,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0011,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0012,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0013,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0014,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0015,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0016,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0017,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0018,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0019,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0020,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0021,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0022,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0023,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0024,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0025,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0026,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0027,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0028,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0029,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0030,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0031,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0032,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0033,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0034,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0035,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0036,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0038,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0039,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0041,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0042,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0043,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0044,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0045,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0046,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0047,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0048,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0049,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0050,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0051,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0052,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0053,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0054,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0055,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0056,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0057,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0058,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0059,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0060,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0061,-0.04796393964344046,-0.32295898184483507,0.32572075484470886,1.70079118954,0.0159456324149,1.51095763913
nuScenes,scene-0062,0.7057124148276844,0.4832067092202611,0.5878978248961628,1.72200568478,0.00475453292289,1.49491291905
nuScenes,scene-0063,0.7057124148276844,0.4832067092202611,0.5878978248961628,1.72200568478,0.00475453292289,1.49491291905
nuScenes,scene-0064,0.7057124148276844,0.4832067092202611,0.5878978248961628,1.72200568478,0.00475453292289,1.49491291905
nuScenes,scene-0065,0.7057124148276844,0.4832067092202611,0.5878978248961628,1.72200568478,0.00475453292289,1.49491291905
nuScenes,scene-0066,0.7057124148276844,0.4832067092202611,0.5878978248961628,1.72200568478,0.00475453292289,1.49491291905
nuScenes,scene-0067,0.7057124148276844,0.4832067092202611,0.5878978248961628,1.72200568478,0.00475453292289,1.49491291905
nuScenes,scene-0068,0.7057124148276844,0.4832067092202611,0.5878978248961628,1.72200568478,0.00475453292289,1.49491291905
nuScenes,scene-0069,0.7057124148276844,0.4832067092202611,0.5878978248961628,1.72200568478,0.00475453292289,1.49491291905
nuScenes,scene-0070,0.7057124148276844,0.4832067092202611,0.5878978248961628,1.72200568478,0.00475453292289,1.49491291905
nuScenes,scene-0071,0.7057124148276844,0.4832067092202611,0.5878978248961628,1.72200568478,0.00475453292289,1.49491291905
nuScenes,scene-0072,0.7057124148276844,0.4832067092202611,0.5878978248961628,1.72200568478,0.00475453292289,1.49491291905
nuScenes,scene-0073,0.7057124148276844,0.4832067092202611,0.5878978248961628,1.72200568478,0.00475453292289,1.49491291905
nuScenes,scene-0074,0.7057124148276844,0.4832067092202611,0.5878978248961628,1.72200568478,0.00475453292289,1.49491291905
nuScenes,scene-0075,0.7057124148276844,0.4832067092202611,0.5878978248961628,1.72200568478,0.00475453292289,1.49491291905
nuScenes,scene-0076,0.7057124148276844,0.4832067092202611,0.5878978248961628,1.72200568478,0.00475453292289,1.49491291905
nuScenes,scene-0092,0.7057124148276844,0.4832067092202611,0.5878978248961628,1.72200568478,0.00475453292289,1.49491291905
nuScenes,scene-0093,0.7057124148276844,0.4832067092202611,0.5878978248961628,1.72200568478,0.00475453292289,1.49491291905
nuScenes,scene-0094,0.7057124148276844,0.4832067092202611,0.5878978248961628,1.72200568478,0.00475453292289,1.49491291905
nuScenes,scene-0095,0.7057124148276844,0.4832067092202611,0.5878978248961628,1.72200568478,0.00475453292289,1.49491291905
nuScenes,scene-0096,0.7057124148276844,0.4832067092202611,0.5878978248961628,1.72200568478,0.00475453292289,1.49491291905
nuScenes,scene-0097,0.7057124148276844,0.4832067092202611,0.5878978248961628,1.72200568478,0.00475453292289,1.49491291905
nuScenes,scene-0098,0.7057124148276844,0.4832067092202611,0.5878978248961628,1.72200568478,0.00475453292289,1.49491291905
nuScenes,scene-0099,0.7057124148276844,0.4832067092202611,0.5878978248961628,1.72200568478,0.00475453292289,1.49491291905
nuScenes,scene-0100,0.7057124148276844,0.4832067092202611,0.5878978248961628,1.72200568478,0.00475453292289,1.49491291905
nuScenes,scene-0101,0.7057124148276844,0.4832067092202611,0.5878978248961628,1.72200568478,0.00475453292289,1.49491291905
nuScenes,scene-0102,0.7057124148276844,0.4832067092202611,0.5878978248961628,1.72200568478,0.00475453292289,1.49491291905
