section,signal,rate_target,variant,shipped_B_minus_C_point,shipped_B_minus_C_lo,shipped_B_minus_C_hi,shipped_A_minus_C_point,B_minus_C_point,B_minus_C_lo,B_minus_C_hi,A_minus_C_point,match_B_point_3dp,match_B_ci_2dp,match_A_point_2dp,passed,ties_at_threshold_rows,gate_scores_run,v1_scores_run,policy,val_median_abs_dev,val_mean_ndg_minus_C,chosen,qualifies,W,gP,gI,capacity,track,geometry,system,target,n_test_frames,n_test_units,n_affected,ndg_defined,pooled_cell,gain,gain_C,oracle_prize,ndg,ndg_C,ndg_minus_C,ndg_minus_C_lo,ndg_minus_C_hi,rate_realised,rate_abs_dev,rate_unit_min,rate_unit_max,tie_draws,score_draws,hyperparameters,n_rows,ndg_minus_C_boot_mean,rows_improved_over_C,rows_rate_miss_gt_5pp,median_abs_rate_dev,draws_kept,reading
hyperparameters,,0.1,,,,,,,,,,,,,,,,,E,0.04879066308718066,-0.14094035473742209,False,False,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.1,,,,,,,,,,,,,,,,,E,0.04657512626262626,-0.12593145414525564,False,False,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.1,,,,,,,,,,,,,,,,,E,0.04543016851312689,-0.11723884984395383,False,False,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.1,,,,,,,,,,,,,,,,,E,0.04388777555110221,-0.11774539447955784,False,False,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.1,,,,,,,,,,,,,,,,,E,0.043576388888888894,-0.11774456452264591,True,False,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.1,,,,,,,,,,,,,,,,,E,0.043576388888888894,-0.11774456452264591,False,False,,,,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.2,,,,,,,,,,,,,,,,,D,0.05849875524109016,-0.13526149790284903,False,False,10.0,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.2,,,,,,,,,,,,,,,,,D,0.044618055555555564,-0.13940493269266932,False,False,10.0,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.2,,,,,,,,,,,,,,,,,D,0.034201388888888906,-0.1381749044544158,False,False,10.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.2,,,,,,,,,,,,,,,,,D,0.053023156089193835,-0.13931199592111568,False,False,10.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.2,,,,,,,,,,,,,,,,,D,0.04184862781117793,-0.15537246958816722,False,False,10.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.2,,,,,,,,,,,,,,,,,D,0.03289930555555558,-0.14821904775829559,False,False,10.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.2,,,,,,,,,,,,,,,,,D,0.04451829616923958,-0.16810909118919265,False,False,10.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.2,,,,,,,,,,,,,,,,,D,0.035671342685370755,-0.1598993971799777,False,False,10.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.2,,,,,,,,,,,,,,,,,D,0.029659318637274557,-0.1609359705627803,False,False,10.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.2,,,,,,,,,,,,,,,,,D,0.054600694444444445,-0.13500234450939244,False,False,30.0,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.2,,,,,,,,,,,,,,,,,D,0.041414600033400154,-0.1342498050727255,False,False,30.0,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.2,,,,,,,,,,,,,,,,,D,0.03490566037735851,-0.13922808227046626,False,False,30.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.2,,,,,,,,,,,,,,,,,D,0.051095715408805045,-0.13431920309436815,False,False,30.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.2,,,,,,,,,,,,,,,,,D,0.03967935871743489,-0.13535050852494876,False,False,30.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.2,,,,,,,,,,,,,,,,,D,0.033333333333333354,-0.1352330390221837,False,False,30.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.2,,,,,,,,,,,,,,,,,D,0.04129622882127894,-0.1372971321037722,False,False,30.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.2,,,,,,,,,,,,,,,,,D,0.034987552410901485,-0.13659925763263597,False,False,30.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.2,,,,,,,,,,,,,,,,,D,0.029659318637274557,-0.14968253703549217,False,False,30.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.2,,,,,,,,,,,,,,,,,D,0.05374049986765986,-0.1368249553247678,False,False,100.0,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.2,,,,,,,,,,,,,,,,,D,0.039978568247606344,-0.13500925024510493,False,False,100.0,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.2,,,,,,,,,,,,,,,,,D,0.03490566037735851,-0.13944380976806714,False,False,100.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.2,,,,,,,,,,,,,,,,,D,0.048287563131313146,-0.13479722322654192,False,False,100.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.2,,,,,,,,,,,,,,,,,D,0.036805555555555564,-0.1347852481367074,False,False,100.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.2,,,,,,,,,,,,,,,,,D,0.03171216647130741,-0.13442195455130465,False,False,100.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.2,,,,,,,,,,,,,,,,,D,0.039651000113434434,-0.13424976492676827,False,False,100.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.2,,,,,,,,,,,,,,,,,D,0.03289930555555558,-0.13361705678949404,False,False,100.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.2,,,,,,,,,,,,,,,,,D,0.02789015531062125,-0.15256669741844822,True,False,100.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.2,,,,,,,,,,,,,,,,,E,0.11482965931863728,-0.21282157428724746,False,False,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.2,,,,,,,,,,,,,,,,,E,0.08606758972490436,-0.18386276990946815,False,False,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.2,,,,,,,,,,,,,,,,,E,0.07726969089694541,-0.1563940419196307,False,False,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.2,,,,,,,,,,,,,,,,,E,0.07147780409303457,-0.1410494199974178,False,False,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.2,,,,,,,,,,,,,,,,,E,0.06704383609987272,-0.13472129914196884,False,False,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.2,,,,,,,,,,,,,,,,,E,0.06372745490981965,-0.134573043671124,False,False,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.2,,,,,,,,,,,,,,,,,E,0.06346141247379457,-0.13457193297844133,True,False,,,,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.3,,,,,,,,,,,,,,,,,D,0.06279972484276729,-0.15994146537828563,False,False,10.0,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.3,,,,,,,,,,,,,,,,,D,0.046855345911949675,-0.1637466531065116,False,False,10.0,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.3,,,,,,,,,,,,,,,,,D,0.036766247379454914,-0.16677295996772645,False,False,10.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.3,,,,,,,,,,,,,,,,,D,0.05783706761006288,-0.15861032324243718,False,False,10.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.3,,,,,,,,,,,,,,,,,D,0.0421629323899371,-0.1624757311940822,False,False,10.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.3,,,,,,,,,,,,,,,,,D,0.03427672955974842,-0.1648965590631247,False,False,10.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.3,,,,,,,,,,,,,,,,,D,0.04617316393793877,-0.16980508801532346,False,False,10.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.3,,,,,,,,,,,,,,,,,D,0.037200275157232704,-0.1816865460606158,False,False,10.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.3,,,,,,,,,,,,,,,,,D,0.028456913827655306,-0.17355906726732676,False,False,10.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.3,,,,,,,,,,,,,,,,,D,0.06126466770018023,-0.1545301523020809,False,False,30.0,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.3,,,,,,,,,,,,,,,,,D,0.04744541165664662,-0.16195957670136876,False,False,30.0,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.3,,,,,,,,,,,,,,,,,D,0.036225054275217106,-0.16323972361596287,False,False,30.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.3,,,,,,,,,,,,,,,,,D,0.05378787878787877,-0.1575665400282852,False,False,30.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.3,,,,,,,,,,,,,,,,,D,0.0421629323899371,-0.1588438190054993,False,False,30.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.3,,,,,,,,,,,,,,,,,D,0.031462925851703405,-0.15067229960802778,False,False,30.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.3,,,,,,,,,,,,,,,,,D,0.0459359217171717,-0.16171206538158522,False,False,30.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.3,,,,,,,,,,,,,,,,,D,0.03679303050545535,-0.15105746433981818,False,False,30.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.3,,,,,,,,,,,,,,,,,D,0.02945891783567134,-0.15503831543886432,False,False,30.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.3,,,,,,,,,,,,,,,,,D,0.06027745020964359,-0.15746844291201548,False,False,100.0,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.3,,,,,,,,,,,,,,,,,D,0.04744541165664662,-0.16517105231784915,False,False,100.0,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.3,,,,,,,,,,,,,,,,,D,0.03565999924377056,-0.16189777227720056,False,False,100.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.3,,,,,,,,,,,,,,,,,D,0.0534722222222222,-0.15886544528515842,False,False,100.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.3,,,,,,,,,,,,,,,,,D,0.041482965931863736,-0.1597681661884337,False,False,100.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.3,,,,,,,,,,,,,,,,,D,0.031616879592518354,-0.14638552043820927,False,False,100.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.3,,,,,,,,,,,,,,,,,D,0.04181066535586897,-0.15946509602142298,False,False,100.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.3,,,,,,,,,,,,,,,,,D,0.032050907370296144,-0.14739474428898675,False,False,100.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.3,,,,,,,,,,,,,,,,,D,0.028298611111111094,-0.15245871782176465,True,False,100.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.3,,,,,,,,,,,,,,,,,E,0.1704758000850185,-0.19413869537755332,False,False,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.3,,,,,,,,,,,,,,,,,E,0.11501260095949474,-0.2011584302884535,False,False,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.3,,,,,,,,,,,,,,,,,E,0.10160320641282564,-0.1822834525092192,False,False,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.3,,,,,,,,,,,,,,,,,E,0.09064078282828282,-0.17126822493048965,False,False,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.3,,,,,,,,,,,,,,,,,E,0.08034248737373736,-0.16672571491398477,False,False,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.3,,,,,,,,,,,,,,,,,E,0.07714233498443426,-0.1633360928295258,False,False,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.3,,,,,,,,,,,,,,,,,E,0.07437106918238992,-0.16331832174660288,True,False,,,,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.5,,,,,,,,,,,,,,,,,D,0.06555124137163215,-0.15713393479332494,False,False,10.0,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.5,,,,,,,,,,,,,,,,,D,0.04083955712788259,-0.13225371495084093,False,False,10.0,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.5,,,,,,,,,,,,,,,,,D,0.030303030303030276,-0.11732531179925104,False,False,10.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.5,,,,,,,,,,,,,,,,,D,0.05249650243883994,-0.1266565090119261,False,False,10.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.5,,,,,,,,,,,,,,,,,D,0.03465670859538783,-0.11252459510656987,False,False,10.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.5,,,,,,,,,,,,,,,,,D,0.025165421907756808,-0.10265061599524718,False,False,10.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.5,,,,,,,,,,,,,,,,,D,0.03422268081761007,-0.12356661840737833,False,False,10.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.5,,,,,,,,,,,,,,,,,D,0.023945230607966467,-0.11080450571687545,False,False,10.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.5,,,,,,,,,,,,,,,,,D,0.01909722222222221,-0.11125097920145688,True,True,10.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.5,,,,,,,,,,,,,,,,,D,0.06555124137163215,-0.14875957274286777,False,False,30.0,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.5,,,,,,,,,,,,,,,,,D,0.04527236290763345,-0.15410373316847592,False,False,30.0,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.5,,,,,,,,,,,,,,,,,D,0.03144654088050314,-0.13466237433711178,False,False,30.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.5,,,,,,,,,,,,,,,,,D,0.0531062124248497,-0.15033985359411803,False,False,30.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.5,,,,,,,,,,,,,,,,,D,0.03780731846769583,-0.13485572404142873,False,False,30.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.5,,,,,,,,,,,,,,,,,D,0.02651515151515149,-0.11590947819723658,False,False,30.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.5,,,,,,,,,,,,,,,,,D,0.0378787878787879,-0.13747846292873073,False,False,30.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.5,,,,,,,,,,,,,,,,,D,0.02681964098532494,-0.11667958189083122,False,False,30.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.5,,,,,,,,,,,,,,,,,D,0.01909722222222221,-0.12109427589315752,False,True,30.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.5,,,,,,,,,,,,,,,,,D,0.06511721359385439,-0.14757399287123876,False,False,100.0,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.5,,,,,,,,,,,,,,,,,D,0.0440881763527054,-0.15290466295204352,False,False,100.0,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.5,,,,,,,,,,,,,,,,,D,0.03144654088050314,-0.13400207586124357,False,False,100.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.5,,,,,,,,,,,,,,,,,D,0.052160745101313744,-0.14788886603363469,False,False,100.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.5,,,,,,,,,,,,,,,,,D,0.03780731846769583,-0.134160757982076,False,False,100.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.5,,,,,,,,,,,,,,,,,D,0.02662235563178958,-0.11608670583161326,False,False,100.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.5,,,,,,,,,,,,,,,,,D,0.03780731846769583,-0.13480591622770993,False,False,100.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.5,,,,,,,,,,,,,,,,,D,0.02662235563178958,-0.1167598764333501,False,False,100.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.5,,,,,,,,,,,,,,,,,D,0.021371736528612795,-0.12319345107831303,False,False,100.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.5,,,,,,,,,,,,,,,,,E,0.19539078156312623,-0.16305272858165307,False,False,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.5,,,,,,,,,,,,,,,,,E,0.12905365566037738,-0.17434747071297213,False,False,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.5,,,,,,,,,,,,,,,,,E,0.10785249744772563,-0.15255308828597577,False,False,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.5,,,,,,,,,,,,,,,,,E,0.09894441661099976,-0.14921599707994637,False,False,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.5,,,,,,,,,,,,,,,,,E,0.08829203545980849,-0.14874681288276198,False,False,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyperparameters,,0.5,,,,,,,,,,,,,,,,,E,0.08254716981132074,-0.14699825468689698,False,False,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
