log,split,filename_jpg,image_token,timestamp,ego_pose_token,frame
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/9e12690f9c15574f.jpg,9e12690f9c15574f,1620858034187431,56f0d8bddff35c11,45
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/64c967ee94cc5513.jpg,64c967ee94cc5513,1620858034287441,13c3ad4ac9ef581f,46
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/78e1ce3b8be852ce.jpg,78e1ce3b8be852ce,1620858034387450,6aa5b3e2e17251df,47
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/ad1f1ace777f5bf8.jpg,ad1f1ace777f5bf8,1620858034487429,b3ff065ebe805b95,48
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/099396878df75b2e.jpg,099396878df75b2e,1620858034587438,953d0632dd5d5009,49
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/9087773a2d1258bf.jpg,9087773a2d1258bf,1620858034687447,d1fe200f7a00512f,50
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/dedd31ba9dcb5699.jpg,dedd31ba9dcb5699,1620858034787427,f8ef454937c558b1,51
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/17f10079a917520f.jpg,17f10079a917520f,1620858034887436,5503521c99845c97,52
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/52eb3fbcfdec580e.jpg,52eb3fbcfdec580e,1620858034987445,f1e147bccf665cfd,53
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/b7794440e76a5d2f.jpg,b7794440e76a5d2f,1620858035087425,1cd16aed7b775e0e,54
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/b949c8887be45293.jpg,b949c8887be45293,1620858035187345,9e61459ec8c15ccf,55
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/c0fb291ea1025fac.jpg,c0fb291ea1025fac,1620858035287354,ed2ebf49652e583d,56
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/029ec51a4c3e53b7.jpg,029ec51a4c3e53b7,1620858035387363,e35aad23ce505701,57
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/e9e8536eb7e65c12.jpg,e9e8536eb7e65c12,1620858035487343,ebded96fbbb75893,58
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/4cbe14a8eaa25107.jpg,4cbe14a8eaa25107,1620858035587352,5dd5f5a208035083,59
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/278ebe3e0a375fc7.jpg,278ebe3e0a375fc7,1620858035687361,278994b136985c07,60
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/4be4a4d1a8055ee3.jpg,4be4a4d1a8055ee3,1620858035787370,7f6a72f464685c42,61
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/892761c896175368.jpg,892761c896175368,1620858035887349,b494ad819fac5adb,62
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/fc08853511b05b12.jpg,fc08853511b05b12,1620858035987358,ab1e6d573e5a5b95,63
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/0a0b6e8d751f5c62.jpg,0a0b6e8d751f5c62,1620858036087367,e430f2ca561d5005,64
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/8f2d64f28dc5557d.jpg,8f2d64f28dc5557d,1620858036187288,fb798d431d4f5d18,65
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/0e3f5320819258ac.jpg,0e3f5320819258ac,1620858036287267,b396742cd3595a61,66
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/3ad4c2ff46bd53a5.jpg,3ad4c2ff46bd53a5,1620858036387276,278a8bbe09e15aea,67
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/35f97b5225c556ed.jpg,35f97b5225c556ed,1620858036487285,84f3da39feb65e85,68
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/d11a24790ff25112.jpg,d11a24790ff25112,1620858036587265,fc3d994a6c94562e,69
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/4be262dcb3a35ece.jpg,4be262dcb3a35ece,1620858036687274,b614027e0f1851e1,70
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/8c00c8c8a9a65451.jpg,8c00c8c8a9a65451,1620858036787283,64107371e6a3503d,71
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/284e6a7277df5268.jpg,284e6a7277df5268,1620858036887262,a1d64746e26152da,72
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/c7c0b6485183540a.jpg,c7c0b6485183540a,1620858036987271,ed5a10f89ce15247,73
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/d9980693fd7a5625.jpg,d9980693fd7a5625,1620858037087280,f77fae77d7ec5090,74
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/014e5bacf127542f.jpg,014e5bacf127542f,1620858037187201,6bf0e17b76185772,75
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/53b3b26a8e385371.jpg,53b3b26a8e385371,1620858037287180,297addd152195bc1,76
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/b39a9ce4100152a3.jpg,b39a9ce4100152a3,1620858037387189,6d1aa1eb7f1f5f30,77
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/541e2e7027d35af3.jpg,541e2e7027d35af3,1620858037487198,0f086aab8a885fea,78
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/a2d65a20688f50b5.jpg,a2d65a20688f50b5,1620858037587178,809fc492cb7652ce,79
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/3149de94f4cf5784.jpg,3149de94f4cf5784,1620858037687187,28c15f483c5e592b,80
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/19577e458e045f70.jpg,19577e458e045f70,1620858037787196,9e954a5fadfe5b7c,81
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/999d9490e7fa5c9d.jpg,999d9490e7fa5c9d,1620858037887176,6c12e106c2e1503a,82
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/9de81cf91be15d5e.jpg,9de81cf91be15d5e,1620858037987185,d0d786148bb45a7f,83
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/58fb441e209a5345.jpg,58fb441e209a5345,1620858038087627,df578dda0bcf53a4,84
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/f5d56b46bf835cfb.jpg,f5d56b46bf835cfb,1620858038187547,2d0c7ec890965473,85
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/93e65b9aad835ed5.jpg,93e65b9aad835ed5,1620858038287527,a00715b21ed25716,86
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/0a827ccd14d85d61.jpg,0a827ccd14d85d61,1620858038387536,900c2465d0ff5ac9,87
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/2c1e3a1728e053d5.jpg,2c1e3a1728e053d5,1620858038487545,4cb6b9aef3625d1b,88
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/d0add1c4dfab5e6e.jpg,d0add1c4dfab5e6e,1620858038587553,b5fcfa29c6e05209,89
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/a12e8b76c125545a.jpg,a12e8b76c125545a,1620858038687533,94f636a4d3fe5c8e,90
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/b17f4def664a57dd.jpg,b17f4def664a57dd,1620858038787542,23d37652236c52ed,91
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/f9c5d0e42c3456b0.jpg,f9c5d0e42c3456b0,1620858038887551,d9abff0d23745140,92
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/926f3a47038d5eed.jpg,926f3a47038d5eed,1620858038987530,3ca73c745e725952,93
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/905e1996b09d53ff.jpg,905e1996b09d53ff,1620858039087539,2b206d4459b657b3,94
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/a7f26298a97e5e1c.jpg,a7f26298a97e5e1c,1620858039187430,4576ec3c17565e7b,95
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/6b2dd0db35875964.jpg,6b2dd0db35875964,1620858039287439,d336df794b2d5677,96
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/3dc1e0203fb95202.jpg,3dc1e0203fb95202,1620858039387448,f01e920bdaf95fa9,97
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/55dbd1d392385d86.jpg,55dbd1d392385d86,1620858039487427,82a204e696dc5911,98
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/306a2bb4935157d8.jpg,306a2bb4935157d8,1620858039587436,e7e1f0a82b885893,99
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/53f6abd4e8955390.jpg,53f6abd4e8955390,1620858039687445,2d52ecda94f65105,100
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/156d67940eb15afc.jpg,156d67940eb15afc,1620858039787454,131a4c20bec756ca,101
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/c5974fc8981f5cb6.jpg,c5974fc8981f5cb6,1620858039887433,25290cd272295789,102
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/07cb6da283e45e7e.jpg,07cb6da283e45e7e,1620858039987443,241ac9e112a95805,103
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/9c6379a3d0aa58d8.jpg,9c6379a3d0aa58d8,1620858040087452,e8f5586cb5495d47,104
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/7103987f22265a5a.jpg,7103987f22265a5a,1620858040187372,9a91010850c75754,105
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/1f12da536df75335.jpg,1f12da536df75335,1620858040287351,68859e4197265a5d,106
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/c80a3208371555ef.jpg,c80a3208371555ef,1620858040387360,b04906809da95969,107
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/cd25b174b54b5cfc.jpg,cd25b174b54b5cfc,1620858040487369,6a24283279305b06,108
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/23c8d380348d58b6.jpg,23c8d380348d58b6,1620858040587349,2c4e8792f65958b1,109
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/d9ab552ebca45b53.jpg,d9ab552ebca45b53,1620858040687358,5f2d4b637575570d,110
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/93024dba7e025869.jpg,93024dba7e025869,1620858040787367,c7ac1a98bae65ffc,111
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/a95dd8c05698540f.jpg,a95dd8c05698540f,1620858040887346,ab067bb7eea35ef2,112
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/cb3a0fa783905b68.jpg,cb3a0fa783905b68,1620858040987355,0d6320123bed5ac4,113
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/85a55871f42956cf.jpg,85a55871f42956cf,1620858041087365,2efd878275a05ca4,114
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/ad5489a2e10e5def.jpg,ad5489a2e10e5def,1620858041187285,0ef6ee1246b659ad,115
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/3f569a2c902e5767.jpg,3f569a2c902e5767,1620858041287264,2ff8f179efd25f39,116
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/c6f4b6f2e49a5454.jpg,c6f4b6f2e49a5454,1620858041387273,63438d6ba8225792,117
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/ed67c62e37b850e7.jpg,ed67c62e37b850e7,1620858041487282,fb05299107ec56fd,118
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/6f7336f99c1b5f8d.jpg,6f7336f99c1b5f8d,1620858041587261,d931c7217e9953d2,119
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/9c83f1ebc4ea5134.jpg,9c83f1ebc4ea5134,1620858041687270,5f6519c4ebc95993,120
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/b89b0d0f3b785810.jpg,b89b0d0f3b785810,1620858041787279,585005ca03da56d9,121
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/fffb306f145952cd.jpg,fffb306f145952cd,1620858041887259,486f4241e1565915,122
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/2377ebda3d455256.jpg,2377ebda3d455256,1620858041987268,7a015462eac550df,123
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/ad925ddc1f785652.jpg,ad925ddc1f785652,1620858042087277,779dbfaedb275ecb,124
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/92e6ac9895e15bb1.jpg,92e6ac9895e15bb1,1620858042187197,009195b2a3d75c32,125
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/03ab98696acd5607.jpg,03ab98696acd5607,1620858042287176,37641f17a65f55dc,126
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/90c5e726794b548d.jpg,90c5e726794b548d,1620858042387185,7b2ac213ea8157f1,127
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/46876aecd37f5abe.jpg,46876aecd37f5abe,1620858042487194,02a26f3219cd5997,128
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/984f1bdeaddd5c74.jpg,984f1bdeaddd5c74,1620858042587203,7f6679dd0bc75f3f,129
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/611911f57c2955f5.jpg,611911f57c2955f5,1620858042687182,80434b6fe06e59be,130
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/4cbbe805f81d5aa7.jpg,4cbbe805f81d5aa7,1620858042787191,9e92e0c0f14558b5,131
2021.05.12.22.00.38_veh-35_01008_01518,val,2021.05.12.22.00.38_veh-35_01008_01518/CAM_F0/2478059632505da7.jpg,2478059632505da7,1620858042887200,87ecba58537153ad,132
